order_id,date,region,category,product,salesperson,quantity,unit_price,revenue,is_returned
ORD-000313,2024-08-23,South,Electronics,Product-003,Rep-14,23,81.79,1881.17,Yes
ORD-000314,2024-05-03,West,Electronics,Product-029,Rep-20,14,38.31,536.34,Yes
ORD-000315,2024-05-05,East,Clothing,Product-035,Rep-07,48,26.9,1291.2,Yes
ORD-000316,2024-03-12,South,Sports,Product-021,Rep-19,33,496.77,16393.41,No
ORD-000317,2024-05-01,West,Clothing,Product-027,Rep-10,20,438.75,8775.0,No
ORD-000318,2024-02-01,South,Books,Product-036,Rep-16,36,474.52,17082.72,Yes
ORD-000319,2024-06-25,West,Food,Product-045,Rep-14,42,337.31,14167.02,No
ORD-000320,2024-03-17,West,Books,Product-016,Rep-08,20,191.35,3827.0,No
ORD-000321,2024-12-28,North,Sports,Product-027,Rep-14,10,403.86,4038.6,No
ORD-000322,2024-07-17,Central,Electronics,Product-029,Rep-12,16,131.22,2099.52,Yes
ORD-000323,2024-10-01,North,Food,Product-025,Rep-20,47,415.56,19531.32,Yes
ORD-000324,2024-02-07,West,Sports,Product-014,Rep-16,13,403.3,5242.9,No
ORD-000325,2024-06-19,North,Clothing,Product-013,Rep-04,20,478.72,9574.4,No
ORD-000326,2024-05-04,South,Books,Product-016,Rep-18,45,304.18,13688.1,No
ORD-000327,2024-05-24,Central,Food,Product-017,Rep-12,25,235.79,5894.75,No
ORD-000328,2024-08-26,East,Food,Product-014,Rep-12,7,402.39,2816.73,No
ORD-000329,2024-07-30,South,Clothing,Product-002,Rep-09,3,283.45,850.35,No
ORD-000330,2024-05-31,South,Books,Product-037,Rep-08,10,102.11,1021.1,No
ORD-000331,2024-10-08,Central,Food,Product-049,Rep-16,42,472.01,19824.42,No
ORD-000332,2024-08-23,Central,Clothing,Product-009,Rep-18,11,367.72,4044.92,No
ORD-000333,2024-04-04,North,Sports,Product-003,Rep-03,35,495.21,17332.35,Yes
ORD-000334,2024-01-04,South,Electronics,Product-046,Rep-05,27,73.06,1972.62,Yes
ORD-000335,2024-04-21,North,Sports,Product-041,Rep-20,33,230.72,7613.76,No
ORD-000336,2024-12-03,West,Sports,Product-027,Rep-01,32,12.79,409.28,Yes
ORD-000337,2024-09-28,Central,Electronics,Product-033,Rep-14,47,141.0,6627.0,No
ORD-000338,2024-02-24,South,Clothing,Product-040,Rep-17,7,264.57,1851.99,No
ORD-000339,2024-06-30,North,Food,Product-026,Rep-15,18,398.49,7172.82,No
ORD-000340,2024-12-22,North,Electronics,Product-006,Rep-13,15,153.49,2302.35,No
ORD-000341,2024-07-12,North,Clothing,Product-006,Rep-16,36,240.62,8662.32,No
ORD-000342,2024-11-26,North,Sports,Product-003,Rep-08,22,285.1,6272.2,No
ORD-000343,2024-12-20,North,Electronics,Product-044,Rep-09,37,240.37,8893.69,Yes
ORD-000344,2024-04-01,South,Sports,Product-010,Rep-13,21,12.75,267.75,Yes
ORD-000345,2024-06-02,West,Books,Product-044,Rep-18,11,284.16,3125.76,No
ORD-000346,2024-07-15,North,Sports,Product-048,Rep-12,49,371.17,18187.33,Yes
ORD-000347,2024-02-20,North,Food,Product-039,Rep-20,28,119.91,3357.48,No
ORD-000348,2024-06-16,East,Books,Product-015,Rep-12,2,318.89,637.78,No
ORD-000349,2024-08-09,East,Electronics,Product-050,Rep-20,12,341.45,4097.4,No
ORD-000350,2024-05-06,Central,Clothing,Product-025,Rep-05,46,41.39,1903.94,No
ORD-000351,2024-06-11,North,Food,Product-029,Rep-12,24,57.74,1385.76,No
ORD-000352,2024-02-22,East,Books,Product-036,Rep-18,9,48.21,433.89,No
ORD-000353,2024-02-22,West,Electronics,Product-039,Rep-20,2,49.36,98.72,No
ORD-000354,2024-07-16,East,Electronics,Product-047,Rep-18,1,149.46,149.46,No
ORD-000355,2024-10-19,East,Clothing,Product-009,Rep-09,34,88.94,3023.96,No
ORD-000356,2024-05-17,South,Books,Product-018,Rep-14,32,77.24,2471.68,No
ORD-000357,2024-09-04,South,Books,Product-039,Rep-20,5,183.76,918.8,No
ORD-000358,2024-08-22,North,Books,Product-022,Rep-20,7,72.07,504.49,No
ORD-000359,2024-06-17,West,Clothing,Product-020,Rep-11,29,170.69,4950.01,No
ORD-000360,2024-09-02,East,Food,Product-019,Rep-16,21,92.93,1951.53,No
ORD-000361,2024-06-15,East,Food,Product-008,Rep-19,25,143.75,3593.75,No
ORD-000362,2024-10-30,West,Electronics,Product-047,Rep-15,35,94.06,3292.1,No
ORD-000363,2024-08-12,North,Books,Product-044,Rep-16,19,416.48,7913.12,No
ORD-000364,2024-11-20,South,Books,Product-025,Rep-03,20,124.8,2496.0,No
ORD-000365,2024-11-02,West,Sports,Product-045,Rep-14,31,293.21,9089.51,Yes
ORD-000366,2024-07-03,West,Sports,Product-041,Rep-03,45,448.27,20172.15,Yes
ORD-000367,2024-05-07,South,Sports,Product-003,Rep-19,43,334.02,14362.86,No
ORD-000368,2024-06-18,North,Food,Product-015,Rep-17,28,57.44,1608.32,No
ORD-000369,2024-08-16,West,Sports,Product-010,Rep-12,24,198.61,4766.64,Yes
ORD-000370,2024-09-04,North,Electronics,Product-047,Rep-05,7,151.24,1058.68,No
ORD-000371,2024-06-08,South,Sports,Product-031,Rep-12,22,230.39,5068.58,No
ORD-000372,2024-02-19,East,Food,Product-005,Rep-10,29,362.39,10509.31,Yes
ORD-000373,2024-12-29,Central,Electronics,Product-044,Rep-06,8,16.18,129.44,No
ORD-000374,2024-09-21,Central,Sports,Product-028,Rep-15,12,278.2,3338.4,No
ORD-000375,2024-07-26,East,Books,Product-002,Rep-20,41,96.3,3948.3,No
ORD-000376,2024-08-18,North,Clothing,Product-014,Rep-09,38,217.63,8269.94,Yes
ORD-000377,2024-10-22,West,Clothing,Product-024,Rep-11,7,400.75,2805.25,No
ORD-000378,2024-08-22,East,Sports,Product-041,Rep-11,8,134.86,1078.88,No
ORD-000379,2024-11-08,Central,Food,Product-030,Rep-20,26,295.57,7684.82,No
ORD-000380,2024-12-10,West,Sports,Product-006,Rep-05,46,401.3,18459.8,No
ORD-000381,2024-03-01,South,Food,Product-045,Rep-05,16,156.16,2498.56,No
ORD-000382,2024-08-02,East,Books,Product-012,Rep-16,39,73.24,2856.36,No
ORD-000383,2024-10-11,South,Clothing,Product-021,Rep-15,11,247.37,2721.07,Yes
ORD-000384,2024-07-02,South,Books,Product-036,Rep-17,1,244.88,244.88,No
ORD-000385,2024-07-28,East,Books,Product-011,Rep-03,44,248.4,10929.6,Yes
ORD-000386,2024-04-22,South,Sports,Product-019,Rep-06,19,21.18,402.42,No
ORD-000387,2024-10-16,East,Sports,Product-033,Rep-04,48,387.41,18595.68,Yes
ORD-000388,2024-05-17,Central,Sports,Product-049,Rep-02,50,273.84,13692.0,No
ORD-000389,2024-10-06,North,Clothing,Product-020,Rep-02,14,494.94,6929.16,No
ORD-000390,2024-05-14,North,Books,Product-008,Rep-08,23,431.79,9931.17,No
ORD-000391,2024-10-28,West,Books,Product-011,Rep-20,45,178.56,8035.2,No
ORD-000392,2024-04-15,West,Food,Product-035,Rep-09,14,403.69,5651.66,No
ORD-000393,2024-06-14,West,Food,Product-033,Rep-04,46,149.85,6893.1,No
ORD-000394,2024-07-29,South,Clothing,Product-016,Rep-05,4,496.28,1985.12,No
ORD-000395,2024-05-06,East,Books,Product-010,Rep-19,49,422.56,20705.44,No
ORD-000396,2024-11-17,North,Electronics,Product-026,Rep-17,27,190.71,5149.17,No
ORD-000397,2024-12-21,East,Food,Product-038,Rep-01,24,230.07,5521.68,Yes
ORD-000398,2024-08-22,Central,Electronics,Product-035,Rep-13,41,333.75,13683.75,No
ORD-000399,2024-08-07,Central,Food,Product-022,Rep-18,14,249.88,3498.32,No
ORD-000400,2024-10-16,North,Electronics,Product-007,Rep-15,32,395.21,12646.72,Yes
ORD-000401,2024-03-04,North,Books,Product-013,Rep-05,11,223.44,2457.84,No
ORD-000402,2024-03-22,Central,Food,Product-006,Rep-12,18,51.2,921.6,No
ORD-000403,2024-01-27,South,Books,Product-042,Rep-03,26,314.67,8181.42,Yes
ORD-000404,2024-01-01,South,Sports,Product-015,Rep-17,14,241.02,3374.28,No
ORD-000405,2024-01-05,North,Books,Product-045,Rep-05,1,349.32,349.32,No
ORD-000406,2024-02-06,North,Electronics,Product-021,Rep-12,15,194.62,2919.3,No
ORD-000407,2024-03-11,South,Clothing,Product-005,Rep-17,25,387.86,9696.5,Yes
ORD-000408,2024-11-08,Central,Clothing,Product-041,Rep-05,42,86.24,3622.08,No
ORD-000409,2024-11-11,South,Electronics,Product-007,Rep-05,44,223.98,9855.12,Yes
ORD-000410,2024-10-28,East,Food,Product-009,Rep-08,47,195.1,9169.7,No
ORD-000411,2024-11-26,West,Sports,Product-047,Rep-20,6,127.84,767.04,No
ORD-000412,2024-12-19,Central,Clothing,Product-034,Rep-20,2,424.71,849.42,No
ORD-000413,2024-07-19,South,Books,Product-025,Rep-04,19,324.85,6172.15,No
ORD-000414,2024-09-12,West,Electronics,Product-024,Rep-11,41,299.0,12259.0,No
ORD-000415,2024-07-17,West,Clothing,Product-049,Rep-16,37,213.33,7893.21,Yes
ORD-000416,2024-01-09,Central,Clothing,Product-003,Rep-02,38,38.43,1460.34,No
ORD-000417,2024-09-16,West,Books,Product-028,Rep-13,19,316.14,6006.66,Yes
ORD-000418,2024-11-23,South,Food,Product-006,Rep-10,35,271.14,9489.9,Yes
ORD-000419,2024-09-18,South,Sports,Product-021,Rep-13,14,487.29,6822.06,Yes
ORD-000420,2024-06-07,South,Electronics,Product-016,Rep-03,45,221.56,9970.2,No
ORD-000421,2024-02-29,North,Food,Product-043,Rep-06,30,308.09,9242.7,Yes
ORD-000422,2024-01-07,North,Clothing,Product-032,Rep-12,46,72.92,3354.32,No
ORD-000423,2024-03-26,Central,Electronics,Product-050,Rep-01,24,67.83,1627.92,No
ORD-000424,2024-08-07,Central,Sports,Product-041,Rep-03,18,264.31,4757.58,No
ORD-000425,2024-08-21,East,Sports,Product-011,Rep-12,33,183.26,6047.58,No
ORD-000426,2024-05-10,West,Electronics,Product-015,Rep-17,50,55.94,2797.0,Yes
ORD-000427,2024-01-23,East,Food,Product-025,Rep-05,1,126.05,126.05,No
ORD-000428,2024-01-19,East,Clothing,Product-021,Rep-08,36,402.54,14491.44,No
ORD-000429,2024-06-12,West,Food,Product-008,Rep-17,18,413.87,7449.66,Yes
ORD-000430,2024-04-01,North,Books,Product-005,Rep-15,15,403.15,6047.25,No
ORD-000431,2024-06-08,East,Electronics,Product-024,Rep-07,21,47.76,1002.96,No
ORD-000432,2024-10-15,South,Books,Product-024,Rep-19,20,371.09,7421.8,No
ORD-000433,2024-04-10,South,Clothing,Product-001,Rep-14,47,450.72,21183.84,Yes
ORD-000434,2024-04-29,North,Food,Product-001,Rep-13,35,176.48,6176.8,No
ORD-000435,2024-02-23,South,Books,Product-032,Rep-02,14,267.26,3741.64,No
ORD-000436,2024-12-30,South,Sports,Product-027,Rep-12,18,51.05,918.9,No
ORD-000437,2024-02-13,South,Books,Product-005,Rep-19,38,52.31,1987.78,Yes
ORD-000438,2024-08-10,South,Food,Product-017,Rep-11,43,482.29,20738.47,No
ORD-000439,2024-12-24,East,Food,Product-015,Rep-03,48,166.49,7991.52,No
ORD-000440,2024-03-10,North,Clothing,Product-007,Rep-06,50,386.22,19311.0,No
ORD-000441,2024-08-26,West,Food,Product-050,Rep-07,21,206.22,4330.62,No
ORD-000442,2024-06-06,North,Electronics,Product-011,Rep-10,30,136.18,4085.4,Yes
ORD-000443,2024-04-20,South,Food,Product-026,Rep-17,21,78.42,1646.82,Yes
ORD-000444,2024-12-12,South,Electronics,Product-026,Rep-15,20,133.78,2675.6,No
ORD-000445,2024-02-18,South,Electronics,Product-001,Rep-02,30,55.44,1663.2,No
ORD-000446,2024-03-07,Central,Electronics,Product-038,Rep-19,13,412.72,5365.36,No
ORD-000447,2024-02-08,South,Books,Product-009,Rep-03,2,498.59,997.18,No
ORD-000448,2024-03-03,North,Clothing,Product-037,Rep-14,3,471.43,1414.29,No
ORD-000449,2024-09-11,East,Clothing,Product-023,Rep-07,2,194.45,388.9,No
ORD-000450,2024-05-20,South,Electronics,Product-040,Rep-20,18,225.78,4064.04,No
ORD-000451,2024-11-27,West,Books,Product-004,Rep-03,19,251.95,4787.05,No
ORD-000452,2024-07-15,West,Clothing,Product-041,Rep-18,9,212.52,1912.68,Yes
ORD-000453,2024-07-14,West,Books,Product-023,Rep-19,46,182.76,8406.96,No
ORD-000454,2024-07-17,Central,Sports,Product-015,Rep-01,18,94.01,1692.18,No
ORD-000455,2024-01-30,West,Clothing,Product-011,Rep-04,31,267.07,8279.17,No
ORD-000456,2024-12-02,North,Clothing,Product-037,Rep-13,16,136.93,2190.88,No
ORD-000457,2024-03-29,Central,Food,Product-038,Rep-01,12,122.09,1465.08,No
ORD-000458,2024-10-17,South,Books,Product-035,Rep-10,37,75.34,2787.58,No
ORD-000459,2024-09-08,South,Sports,Product-015,Rep-01,3,49.68,149.04,No
ORD-000460,2024-01-01,South,Clothing,Product-022,Rep-06,22,459.36,10105.92,No
ORD-000461,2024-01-31,South,Electronics,Product-034,Rep-12,2,78.12,156.24,Yes
ORD-000462,2024-07-10,East,Sports,Product-007,Rep-11,46,471.25,21677.5,No
ORD-000463,2024-06-14,East,Books,Product-042,Rep-11,9,488.05,4392.45,No
ORD-000464,2024-12-28,West,Food,Product-015,Rep-19,36,348.31,12539.16,No
ORD-000465,2024-07-12,Central,Clothing,Product-012,Rep-01,20,368.33,7366.6,No
ORD-000466,2024-10-17,Central,Sports,Product-015,Rep-19,3,95.13,285.39,Yes
ORD-000467,2024-09-11,North,Clothing,Product-023,Rep-11,10,168.93,1689.3,No
ORD-000468,2024-11-21,Central,Books,Product-001,Rep-09,6,411.72,2470.32,No
ORD-000469,2024-05-07,Central,Electronics,Product-047,Rep-01,45,38.56,1735.2,Yes
ORD-000470,2024-07-16,South,Books,Product-032,Rep-13,29,367.63,10661.27,No
ORD-000471,2024-10-06,East,Sports,Product-042,Rep-08,25,55.21,1380.25,No
ORD-000472,2024-08-19,North,Food,Product-002,Rep-11,5,400.6,2003.0,No
ORD-000473,2024-02-23,East,Clothing,Product-047,Rep-03,5,174.2,871.0,Yes
ORD-000474,2024-06-22,East,Electronics,Product-028,Rep-06,39,492.71,19215.69,No
ORD-000475,2024-03-21,South,Clothing,Product-027,Rep-18,4,55.12,220.48,No
ORD-000476,2024-12-04,North,Electronics,Product-026,Rep-19,19,152.21,2891.99,No
ORD-000477,2024-03-19,East,Electronics,Product-019,Rep-20,4,183.61,734.44,No
ORD-000478,2024-04-12,South,Food,Product-006,Rep-16,7,17.74,124.18,Yes
ORD-000479,2024-06-06,Central,Electronics,Product-042,Rep-18,26,238.12,6191.12,No
ORD-000480,2024-04-04,Central,Clothing,Product-029,Rep-02,24,443.32,10639.68,No
ORD-000481,2024-08-13,Central,Sports,Product-004,Rep-05,30,135.38,4061.4,Yes
ORD-000482,2024-02-13,West,Books,Product-049,Rep-19,43,175.18,7532.74,No
ORD-000483,2024-10-10,West,Books,Product-035,Rep-16,4,421.19,1684.76,No
ORD-000484,2024-08-31,North,Sports,Product-037,Rep-17,20,44.08,881.6,No
ORD-000485,2024-03-02,South,Clothing,Product-013,Rep-05,49,227.27,11136.23,Yes
ORD-000486,2024-08-04,East,Clothing,Product-041,Rep-05,6,494.2,2965.2,No
ORD-000487,2024-06-12,North,Electronics,Product-025,Rep-18,47,457.52,21503.44,No
ORD-000488,2024-10-09,West,Books,Product-001,Rep-20,21,429.03,9009.63,No
ORD-000489,2024-02-27,West,Sports,Product-038,Rep-04,27,79.07,2134.89,Yes
ORD-000490,2024-10-15,Central,Sports,Product-023,Rep-14,50,54.99,2749.5,No
ORD-000491,2024-07-15,West,Books,Product-003,Rep-06,42,245.36,10305.12,No
ORD-000492,2024-07-25,East,Electronics,Product-026,Rep-11,10,311.03,3110.3,No
ORD-000493,2024-01-26,Central,Food,Product-002,Rep-11,48,240.23,11531.04,No
ORD-000494,2024-06-08,North,Clothing,Product-009,Rep-10,18,422.21,7599.78,No
ORD-000495,2024-06-13,West,Electronics,Product-013,Rep-15,18,365.76,6583.68,No
ORD-000496,2024-07-27,West,Food,Product-004,Rep-17,48,244.81,11750.88,No
ORD-000497,2024-02-03,East,Clothing,Product-050,Rep-17,20,356.24,7124.8,Yes
ORD-000498,2024-03-29,South,Electronics,Product-016,Rep-02,13,438.21,5696.73,No
ORD-000499,2024-01-26,Central,Food,Product-030,Rep-17,24,353.79,8490.96,No
ORD-000500,2024-11-21,South,Food,Product-032,Rep-20,8,342.18,2737.44,No
ORD-000501,2024-03-31,Central,Food,Product-011,Rep-09,31,295.51,9160.81,Yes
ORD-000502,2024-05-25,South,Sports,Product-050,Rep-07,2,196.35,392.7,No
ORD-000503,2024-11-27,Central,Books,Product-033,Rep-01,15,340.46,5106.9,Yes
ORD-000504,2024-08-30,West,Electronics,Product-015,Rep-09,9,325.45,2929.05,No
ORD-000505,2024-12-30,East,Books,Product-023,Rep-15,46,323.16,14865.36,No
ORD-000506,2024-04-21,West,Sports,Product-026,Rep-19,30,154.56,4636.8,Yes
ORD-000507,2024-01-04,Central,Sports,Product-042,Rep-20,33,499.72,16490.76,No
ORD-000508,2024-06-01,North,Food,Product-018,Rep-11,44,58.51,2574.44,No
ORD-000509,2024-05-13,Central,Clothing,Product-010,Rep-17,42,356.99,14993.58,No
ORD-000510,2024-01-30,Central,Clothing,Product-047,Rep-01,39,205.03,7996.17,No
ORD-000511,2024-05-31,East,Books,Product-048,Rep-02,17,453.92,7716.64,No
ORD-000512,2024-06-24,West,Books,Product-043,Rep-12,47,358.12,16831.64,No
ORD-000513,2024-03-28,South,Food,Product-007,Rep-16,43,438.86,18870.98,No
ORD-000514,2024-05-12,South,Food,Product-042,Rep-03,47,405.13,19041.11,No
ORD-000515,2024-06-30,Central,Books,Product-022,Rep-12,15,373.38,5600.7,No
ORD-000516,2024-10-26,North,Books,Product-004,Rep-19,19,234.56,4456.64,Yes
ORD-000517,2024-08-29,East,Sports,Product-020,Rep-14,13,252.74,3285.62,Yes
ORD-000518,2024-03-18,Central,Books,Product-037,Rep-15,9,496.21,4465.89,No
ORD-000519,2024-06-10,North,Books,Product-022,Rep-06,46,94.28,4336.88,No
ORD-000520,2024-11-20,Central,Clothing,Product-049,Rep-06,4,7.33,29.32,No
ORD-000521,2024-09-07,South,Sports,Product-028,Rep-14,49,390.98,19158.02,No
ORD-000522,2024-08-07,North,Sports,Product-013,Rep-12,31,194.74,6036.94,Yes
ORD-000523,2024-06-13,South,Electronics,Product-044,Rep-01,49,417.45,20455.05,No
ORD-000524,2024-04-25,Central,Clothing,Product-007,Rep-13,45,439.11,19759.95,No
ORD-000525,2024-03-26,Central,Food,Product-030,Rep-17,5,412.8,2064.0,No
ORD-000526,2024-08-10,Central,Books,Product-023,Rep-07,44,497.76,21901.44,No
ORD-000527,2024-07-25,South,Clothing,Product-047,Rep-01,2,118.07,236.14,No
ORD-000528,2024-03-04,North,Books,Product-041,Rep-09,24,357.0,8568.0,Yes
ORD-000529,2024-10-31,North,Electronics,Product-045,Rep-04,4,332.68,1330.72,No
ORD-000530,2024-08-15,Central,Books,Product-045,Rep-05,25,66.18,1654.5,No
ORD-000531,2024-12-21,Central,Books,Product-043,Rep-04,44,317.0,13948.0,No
ORD-000532,2024-11-14,East,Electronics,Product-033,Rep-20,39,351.86,13722.54,Yes
ORD-000533,2024-05-24,East,Clothing,Product-039,Rep-07,8,393.46,3147.68,No
ORD-000534,2024-09-24,East,Food,Product-011,Rep-02,13,182.17,2368.21,No
ORD-000535,2024-04-16,Central,Clothing,Product-001,Rep-01,45,466.9,21010.5,Yes
ORD-000536,2024-02-26,South,Electronics,Product-050,Rep-17,37,336.17,12438.29,Yes
ORD-000537,2024-02-21,East,Food,Product-017,Rep-15,17,323.95,5507.15,Yes
ORD-000538,2024-02-21,Central,Food,Product-044,Rep-11,12,437.7,5252.4,No
ORD-000539,2024-02-29,North,Electronics,Product-009,Rep-06,7,426.37,2984.59,No
ORD-000540,2024-07-02,Central,Electronics,Product-024,Rep-11,29,477.77,13855.33,No
ORD-000541,2024-02-28,East,Food,Product-025,Rep-16,26,203.12,5281.12,No
ORD-000542,2024-11-28,North,Clothing,Product-007,Rep-14,11,60.96,670.56,No
ORD-000543,2024-10-18,West,Books,Product-050,Rep-12,44,221.89,9763.16,Yes
ORD-000544,2024-12-16,South,Books,Product-032,Rep-04,47,486.86,22882.42,No
ORD-000545,2024-08-13,Central,Electronics,Product-046,Rep-17,3,36.35,109.05,No
ORD-000546,2024-12-08,West,Electronics,Product-028,Rep-08,22,261.95,5762.9,No
ORD-000547,2024-06-26,East,Clothing,Product-036,Rep-20,43,339.77,14610.11,Yes
ORD-000548,2024-01-06,West,Books,Product-032,Rep-06,42,467.51,19635.42,Yes
ORD-000549,2024-09-08,Central,Electronics,Product-033,Rep-08,21,124.24,2609.04,No
ORD-000550,2024-07-25,East,Sports,Product-029,Rep-03,16,44.02,704.32,No
ORD-000551,2024-08-16,East,Electronics,Product-007,Rep-13,21,63.76,1338.96,No
ORD-000552,2024-01-19,North,Sports,Product-040,Rep-10,36,276.8,9964.8,No
ORD-000553,2024-12-01,Central,Food,Product-004,Rep-08,43,230.82,9925.26,No
ORD-000554,2024-06-18,West,Books,Product-046,Rep-12,36,384.87,13855.32,No
ORD-000555,2024-02-28,South,Electronics,Product-022,Rep-12,7,380.86,2666.02,No
ORD-000556,2024-10-07,North,Electronics,Product-011,Rep-16,34,190.08,6462.72,No
ORD-000557,2024-07-28,South,Clothing,Product-008,Rep-13,7,130.87,916.09,No
ORD-000558,2024-08-22,North,Books,Product-003,Rep-19,13,359.81,4677.53,Yes
ORD-000559,2024-08-18,West,Clothing,Product-032,Rep-01,30,330.94,9928.2,Yes
ORD-000560,2024-10-10,East,Sports,Product-050,Rep-06,28,420.21,11765.88,No
ORD-000561,2024-03-06,West,Sports,Product-021,Rep-17,7,196.77,1377.39,No
ORD-000562,2024-08-02,South,Food,Product-026,Rep-11,39,458.38,17876.82,No
ORD-000563,2024-08-19,West,Sports,Product-020,Rep-18,9,73.4,660.6,No
ORD-000564,2024-12-30,South,Clothing,Product-014,Rep-20,48,468.08,22467.84,No
ORD-000565,2024-12-17,South,Clothing,Product-033,Rep-18,23,460.99,10602.77,No
ORD-000566,2024-12-29,West,Books,Product-038,Rep-19,8,381.58,3052.64,No
ORD-000567,2024-12-11,West,Food,Product-028,Rep-01,48,447.46,21478.08,Yes
ORD-000568,2024-01-13,North,Clothing,Product-018,Rep-06,25,76.94,1923.5,No
ORD-000569,2024-12-15,North,Food,Product-014,Rep-18,17,77.48,1317.16,Yes
ORD-000570,2024-07-02,West,Clothing,Product-048,Rep-18,29,55.73,1616.17,No
ORD-000571,2024-05-01,Central,Electronics,Product-025,Rep-13,33,393.23,12976.59,No
ORD-000572,2024-12-16,North,Electronics,Product-048,Rep-09,21,483.09,10144.89,No
ORD-000573,2024-11-13,East,Clothing,Product-041,Rep-12,50,430.92,21546.0,No
ORD-000574,2024-04-09,North,Clothing,Product-012,Rep-17,19,227.16,4316.04,Yes
ORD-000575,2024-07-12,West,Food,Product-009,Rep-06,3,217.11,651.33,No
ORD-000576,2024-01-03,South,Electronics,Product-010,Rep-11,22,235.83,5188.26,Yes
ORD-000577,2024-11-16,Central,Books,Product-037,Rep-18,40,422.35,16894.0,No
ORD-000578,2024-02-07,South,Clothing,Product-034,Rep-03,46,162.34,7467.64,No
ORD-000579,2024-07-31,North,Food,Product-015,Rep-07,35,270.83,9479.05,No
ORD-000580,2024-06-18,West,Sports,Product-031,Rep-18,24,150.32,3607.68,Yes
ORD-000581,2024-02-28,South,Sports,Product-040,Rep-08,43,176.27,7579.61,Yes
ORD-000582,2024-12-15,North,Books,Product-017,Rep-18,21,193.78,4069.38,No
ORD-000583,2024-01-13,Central,Sports,Product-033,Rep-15,34,411.94,14005.96,No
ORD-000584,2024-01-23,South,Food,Product-033,Rep-03,19,449.65,8543.35,Yes
ORD-000585,2024-03-26,North,Electronics,Product-014,Rep-07,50,271.3,13565.0,No
ORD-000586,2024-02-23,East,Electronics,Product-048,Rep-05,14,271.19,3796.66,Yes
ORD-000587,2024-08-23,North,Electronics,Product-004,Rep-06,46,169.2,7783.2,No
ORD-000588,2024-10-12,South,Food,Product-027,Rep-13,5,289.61,1448.05,No
